shipment_id,order_id,carrier,shipping_method,distance_band,promised_days,actual_days,actual_minus_promised,hours_to_ship,shipping_state,state,order_total,order_subtotal,shipping_fee,tax_amount,shipping_to_subtotal_ratio,payment_method,device_type,ip_country,promo_used,customer_segment,loyalty_tier,total_items,unique_products,late_delivery
4035,4035,UPS,expedited,regional,3,3,0,13.0,CO,CO,69.15,52.74,13.34,3.07,0.2529389457717103,bank,desktop,US,0,standard,none,3,1,0
4036,4036,USPS,standard,local,5,5,0,22.0,CO,CO,249.73,229.31,7.34,13.08,0.03200907069033186,card,mobile,US,1,standard,none,3,3,0
4037,4037,USPS,overnight,national,3,6,3,26.0,CO,CO,950.08,848.1,26.04,75.94,0.03070392642377078,card,mobile,US,0,standard,none,5,4,1
4038,4038,FedEx,standard,national,7,7,0,2.0,CO,CO,1120.51,1024.49,9.09,86.93,0.00887270739587502,card,mobile,US,0,standard,none,8,5,0
4039,4039,FedEx,standard,local,5,6,1,6.0,CO,CO,77.11,65.22,6.99,4.9,0.10717571297148115,card,mobile,US,0,standard,none,1,1,1
4040,4040,UPS,standard,regional,6,8,2,4.0,CO,CO,239.95,214.41,7.69,17.85,0.03586586446527681,card,desktop,US,0,standard,none,4,3,1
4041,4041,FedEx,expedited,regional,3,3,0,5.0,CO,CO,131.39,122.65,0.0,8.74,0.0,card,desktop,US,1,standard,none,2,2,0
4042,4042,USPS,standard,regional,6,8,2,16.0,CO,CO,153.35,134.9,7.34,11.11,0.05441067457375834,card,desktop,US,0,standard,none,3,2,1
4043,4043,UPS,standard,regional,6,8,2,14.0,CO,CO,781.21,711.65,8.04,61.52,0.011297688470455982,card,mobile,US,0,standard,none,5,3,1
4044,4044,UPS,overnight,local,1,2,1,21.0,CO,CO,565.77,500.09,25.34,40.34,0.05067087924173649,bank,mobile,US,0,standard,none,3,2,1
4045,4045,FedEx,standard,regional,6,6,0,36.0,CO,CO,40.7,31.12,6.99,2.59,0.22461439588688947,card,mobile,US,0,standard,none,1,1,0
4046,4046,FedEx,standard,national,7,7,0,27.0,OH,OH,524.46,478.93,7.69,37.84,0.01605662622930282,card,mobile,US,0,standard,none,4,3,0
4047,4047,FedEx,standard,local,5,5,0,12.0,CO,OH,512.22,463.42,7.69,41.11,0.01659401838505028,card,desktop,US,0,standard,none,4,2,0
4048,4048,FedEx,standard,national,7,8,1,14.0,OH,OH,50.21,39.79,6.99,3.43,0.17567227946720282,card,mobile,US,0,standard,none,2,2,1
4049,4049,FedEx,standard,regional,6,7,1,21.0,OH,OH,1023.35,942.64,9.79,70.92,0.010385725197318169,bank,desktop,US,0,standard,none,10,5,1
4050,4050,FedEx,standard,regional,6,6,0,5.0,OH,OH,303.28,269.87,8.04,25.37,0.02979212213287879,paypal,mobile,US,0,standard,none,5,3,0
4051,4051,UPS,standard,regional,6,5,-1,23.0,OH,OH,730.93,683.6,0.0,47.33,0.0,card,desktop,US,1,standard,none,4,2,0
4052,4052,UPS,overnight,regional,2,2,0,7.0,OH,OH,492.21,433.44,24.99,33.78,0.05765503875968992,paypal,desktop,US,0,standard,none,2,2,0
4053,4053,USPS,standard,regional,6,7,1,11.0,OH,OH,619.77,559.33,7.69,52.75,0.013748592065506946,card,desktop,US,1,standard,none,4,4,1
4054,4054,UPS,standard,local,5,8,3,27.0,TX,OH,438.62,408.98,8.39,21.25,0.020514450584380655,card,desktop,US,1,standard,none,6,5,1
4055,4055,FedEx,standard,local,5,5,0,31.0,OH,OH,1273.92,1166.8,9.44,97.68,0.008090503942406582,bank,desktop,CA,1,standard,none,9,4,0
4056,4056,FedEx,standard,regional,6,7,1,18.0,OH,OH,330.71,299.61,7.34,23.76,0.024498514735823235,card,desktop,US,0,standard,none,3,2,1
4057,4057,UPS,standard,local,5,4,-1,32.0,OH,OH,777.85,724.53,7.34,45.98,0.010130705422825832,bank,mobile,US,0,standard,none,3,1,0
4058,4058,UPS,overnight,local,1,3,2,28.0,OH,OH,349.18,299.41,26.39,23.38,0.08814000868374469,paypal,mobile,US,0,standard,none,6,4,1
4059,4059,FedEx,expedited,regional,3,4,1,36.0,OH,OH,133.87,109.82,13.69,10.36,0.12465853214350756,card,desktop,US,1,standard,none,4,2,1
4060,4060,UPS,standard,national,7,8,1,5.0,OH,OH,1027.01,961.58,9.09,56.34,0.009453191622121923,paypal,desktop,US,0,standard,none,8,5,1
4061,4061,UPS,standard,local,5,5,0,34.0,OH,OH,154.32,137.6,6.99,9.73,0.05079941860465117,bank,desktop,US,0,standard,none,1,1,0
4062,4062,FedEx,standard,local,5,8,3,13.0,OH,OH,385.82,358.07,6.99,20.76,0.01952132264640992,bank,mobile,US,1,standard,none,2,2,1
4063,4063,USPS,standard,local,5,9,4,5.0,OH,OH,1145.44,1054.73,8.39,82.32,0.007954642420335063,card,desktop,US,0,standard,none,6,4,1
4064,4064,UPS,standard,regional,6,7,1,7.0,AZ,OH,252.34,231.32,7.34,13.68,0.031730935500605226,card,mobile,US,1,standard,none,3,3,1
4065,4065,UPS,expedited,local,2,2,0,11.0,FL,OH,122.48,102.82,12.99,6.67,0.12633728846527914,card,mobile,US,0,standard,none,2,2,0
4066,4066,USPS,expedited,local,2,4,2,31.0,NJ,NJ,408.22,367.86,14.04,26.32,0.03816669385092154,paypal,mobile,US,0,standard,gold,5,5,1
4067,4067,FedEx,expedited,regional,3,3,0,21.0,NY,NJ,554.19,506.93,14.04,33.22,0.02769613161580494,card,tablet,US,0,standard,gold,5,4,0
4068,4068,UPS,standard,national,7,6,-1,27.0,NJ,NJ,160.23,144.89,7.69,7.65,0.05307474635930707,paypal,desktop,US,0,standard,gold,4,3,0
4069,4069,UPS,standard,local,5,6,1,19.0,NJ,NJ,678.5,615.88,8.04,54.58,0.013054491134636616,card,mobile,US,0,standard,gold,5,4,1
4070,4070,FedEx,standard,local,5,5,0,21.0,NJ,NJ,510.77,463.55,7.34,39.88,0.01583432207960306,card,desktop,BR,0,standard,gold,3,2,0
4071,4071,USPS,standard,regional,6,10,4,12.0,NJ,NJ,666.91,603.77,9.44,53.7,0.015635092833363697,card,mobile,US,0,standard,gold,9,5,1
4072,4072,UPS,expedited,local,2,2,0,17.0,NJ,NJ,301.04,272.63,14.04,14.37,0.05149836775116458,card,mobile,US,0,standard,gold,5,3,0
4073,4073,FedEx,standard,regional,6,6,0,21.0,NJ,NJ,153.01,138.42,7.34,7.25,0.05302701921687618,card,desktop,US,0,standard,gold,3,2,0
4074,4074,FedEx,standard,regional,6,6,0,16.0,NJ,NJ,173.02,152.13,6.99,13.9,0.045947544862946166,card,mobile,US,0,standard,gold,2,2,0
4075,4075,UPS,standard,local,5,5,0,23.0,NJ,NJ,253.24,226.09,8.04,19.11,0.03556105975496483,card,desktop,US,1,standard,gold,5,4,0
4076,4076,UPS,overnight,local,1,1,0,4.0,NJ,NJ,56.24,29.55,24.99,1.7,0.8456852791878172,card,mobile,US,0,standard,gold,2,2,0
4077,4077,USPS,standard,local,5,5,0,8.0,NJ,NJ,164.43,143.54,7.69,13.2,0.053573916678277836,card,desktop,CA,0,standard,gold,4,3,0
4078,4078,UPS,expedited,national,4,6,2,12.0,NJ,NJ,656.37,596.7,14.04,45.63,0.02352941176470588,card,mobile,NG,0,standard,gold,5,4,1
4079,4079,UPS,standard,national,7,9,2,6.0,NJ,NJ,180.12,161.37,6.99,11.76,0.043316601598810185,bank,mobile,US,0,standard,gold,2,2,1
4080,4080,UPS,standard,national,7,6,-1,18.0,NJ,NJ,40.04,30.46,6.99,2.59,0.22948128693368353,card,mobile,GB,0,standard,gold,2,1,0
4081,4081,FedEx,standard,regional,6,7,1,28.0,NJ,NJ,617.34,563.18,8.04,46.12,0.014276075144713945,card,desktop,US,0,standard,none,5,4,1
4082,4082,UPS,standard,local,5,5,0,2.0,NJ,NJ,459.34,413.29,7.69,38.36,0.018606789421471606,card,desktop,US,0,standard,none,4,2,0
4083,4083,FedEx,expedited,local,2,2,0,19.0,NJ,NJ,182.2,157.91,12.99,11.3,0.08226204800202648,paypal,mobile,US,0,standard,none,2,2,0
4084,4084,UPS,standard,national,7,9,2,33.0,NJ,NJ,341.21,311.46,7.34,22.41,0.02356642907596481,card,mobile,US,0,standard,none,3,3,1
4085,4085,UPS,standard,local,5,6,1,2.0,NJ,NJ,423.79,382.39,8.04,33.36,0.021025654436569993,card,desktop,US,0,standard,none,5,4,1
4086,4086,UPS,overnight,national,3,4,1,34.0,NJ,NJ,56.84,29.1,24.99,2.75,0.8587628865979381,paypal,mobile,US,0,standard,none,1,1,1
4087,4087,UPS,expedited,local,2,3,1,30.0,NJ,NJ,516.72,474.0,14.04,28.68,0.02962025316455696,paypal,mobile,US,0,standard,none,5,5,1
4088,4088,UPS,standard,regional,6,7,1,6.0,NJ,NJ,567.61,511.85,8.74,47.02,0.01707531503370128,paypal,desktop,US,1,standard,none,7,5,1
4089,4089,FedEx,standard,regional,6,8,2,16.0,NJ,NJ,870.04,810.97,7.69,51.38,0.009482471608074281,card,mobile,US,1,standard,none,4,4,1
4090,4090,USPS,expedited,local,2,3,1,26.0,NJ,NJ,541.47,486.85,13.69,40.93,0.028119544007394474,bank,mobile,CA,0,standard,none,4,3,1
4091,4091,UPS,standard,local,5,6,1,8.0,PA,PA,190.37,170.71,6.99,12.67,0.04094663464354754,bank,tablet,US,0,standard,silver,1,1,1
4092,4092,FedEx,standard,local,5,7,2,28.0,PA,PA,1352.37,1232.46,9.44,110.47,0.007659477792382714,card,mobile,US,0,standard,silver,9,5,1
4093,4093,UPS,standard,local,5,5,0,2.0,PA,PA,157.81,142.66,6.99,8.16,0.048997616711061266,card,mobile,US,0,standard,silver,2,1,0
4094,4094,UPS,standard,regional,6,8,2,32.0,PA,PA,664.88,608.36,8.74,47.78,0.014366493523571569,card,tablet,US,0,standard,silver,7,4,1
4095,4095,UPS,standard,regional,6,7,1,12.0,PA,PA,510.29,462.5,7.34,40.45,0.01587027027027027,card,desktop,US,0,standard,silver,3,3,1
4096,4096,FedEx,standard,regional,6,7,1,2.0,PA,PA,544.28,502.22,7.69,34.37,0.015312014654932102,paypal,mobile,US,0,standard,silver,4,2,1
4097,4097,FedEx,expedited,local,2,4,2,32.0,TX,PA,608.74,548.21,14.74,45.79,0.026887506612429543,bank,tablet,US,0,standard,silver,7,5,1
4098,4098,UPS,expedited,regional,3,3,0,32.0,PA,PA,181.66,157.18,12.99,11.49,0.08264410230309199,card,mobile,US,0,standard,silver,1,1,0
4099,4099,USPS,standard,local,5,6,1,18.0,PA,PA,602.7,549.74,9.09,43.87,0.016535089314948886,card,tablet,US,0,standard,silver,8,5,1
4100,4100,USPS,standard,national,7,7,0,24.0,PA,PA,39.11,29.6,6.99,2.52,0.23614864864864865,card,mobile,US,1,standard,silver,1,1,0
4101,4101,FedEx,standard,regional,6,6,0,26.0,PA,PA,231.77,207.4,6.99,17.38,0.0337029893924783,card,mobile,US,1,standard,silver,2,2,0
4102,4102,UPS,standard,national,7,6,-1,7.0,PA,PA,128.19,110.63,8.04,9.52,0.07267468137033353,paypal,desktop,US,0,standard,silver,5,3,0
4103,4103,FedEx,standard,national,7,7,0,31.0,PA,PA,776.95,708.0,8.39,60.56,0.011850282485875706,paypal,mobile,US,1,standard,silver,6,4,0
4104,4104,UPS,standard,local,5,5,0,10.0,TX,PA,194.07,175.08,7.34,11.65,0.04192369202650217,paypal,mobile,US,1,standard,silver,3,3,0
4105,4105,UPS,standard,national,7,11,4,9.0,PA,PA,880.82,804.9,9.44,66.48,0.011728164989439682,card,tablet,US,0,standard,silver,9,5,1
4106,4106,FedEx,expedited,regional,3,2,-1,26.0,PA,PA,123.49,103.11,13.69,6.69,0.1327708272718456,card,mobile,US,0,standard,silver,4,3,0
4107,4107,FedEx,standard,regional,6,7,1,36.0,PA,PA,696.99,655.09,8.04,33.86,0.012273122777023002,paypal,mobile,US,1,standard,silver,5,5,1
4108,4108,USPS,standard,national,7,7,0,20.0,PA,PA,244.5,220.55,7.34,16.61,0.033280435275447745,card,mobile,US,0,standard,silver,3,2,0
4109,4109,FedEx,standard,regional,6,7,1,33.0,WA,WA,662.61,616.24,8.74,37.63,0.014182785927560691,paypal,desktop,US,0,standard,silver,7,5,1
4110,4110,UPS,standard,local,5,7,2,14.0,WA,WA,325.81,296.85,7.69,21.27,0.02590533939700185,card,tablet,US,1,standard,silver,4,3,1
4111,4111,UPS,standard,regional,6,5,-1,11.0,WA,WA,219.66,202.16,7.34,10.16,0.03630787495053423,card,mobile,US,0,standard,silver,3,2,0
4112,4112,USPS,standard,national,7,8,1,8.0,WA,WA,568.94,533.94,7.69,27.31,0.014402367307188073,paypal,mobile,US,0,standard,silver,4,3,1
4113,4113,FedEx,standard,local,5,5,0,24.0,WA,WA,446.56,411.24,6.99,28.33,0.016997373796323316,card,desktop,US,0,standard,silver,2,2,0
4114,4114,FedEx,standard,regional,6,6,0,27.0,WA,WA,740.87,692.04,7.69,41.14,0.011112074446563784,card,mobile,US,0,standard,silver,4,2,0
4115,4115,USPS,expedited,regional,3,4,1,27.0,WA,WA,1162.59,1048.62,15.09,98.88,0.014390341591806376,card,mobile,US,0,standard,silver,8,5,1
4116,4116,USPS,standard,regional,6,8,2,4.0,WA,WA,179.01,157.18,6.99,14.84,0.044471306782033336,paypal,mobile,US,0,standard,silver,1,1,1
4117,4117,FedEx,standard,local,5,5,0,10.0,WA,WA,327.71,297.56,7.34,22.81,0.02466729399112784,card,mobile,US,0,standard,silver,3,3,0
4118,4118,UPS,expedited,national,4,4,0,13.0,WA,WA,102.96,96.84,0.0,6.12,0.0,paypal,mobile,US,1,standard,silver,1,1,0
4119,4119,UPS,overnight,regional,2,2,0,26.0,WA,WA,200.79,165.6,25.69,9.5,0.1551328502415459,card,desktop,US,0,standard,silver,4,2,0
4120,4120,FedEx,standard,regional,6,6,0,30.0,AZ,AZ,785.02,724.53,7.34,53.15,0.010130705422825832,card,desktop,GB,0,premium,silver,3,1,0
4121,4121,FedEx,standard,regional,6,6,0,3.0,AZ,AZ,233.57,208.66,7.69,17.22,0.03685421259465159,card,mobile,US,1,premium,silver,4,2,0
4122,4122,USPS,expedited,local,2,2,0,4.0,AZ,AZ,34.7,20.31,12.99,1.4,0.6395864106351552,bank,mobile,US,0,premium,silver,1,1,0
4123,4123,UPS,standard,national,7,8,1,34.0,AZ,AZ,664.07,603.87,8.74,51.46,0.014473313792703727,card,mobile,US,0,premium,silver,7,5,1
4124,4124,FedEx,standard,regional,6,5,-1,9.0,AZ,AZ,673.9,615.26,8.74,49.9,0.014205376588759224,card,mobile,US,1,premium,silver,7,4,0
4125,4125,USPS,standard,regional,6,9,3,20.0,AZ,AZ,370.55,339.42,6.99,24.14,0.020593954392787696,bank,desktop,US,0,premium,silver,2,1,1
4126,4126,UPS,expedited,regional,3,3,0,11.0,AZ,AZ,581.67,519.78,14.04,47.85,0.02701142791180884,card,mobile,US,0,premium,silver,5,3,0
4127,4127,UPS,expedited,national,4,5,1,2.0,AZ,AZ,428.71,391.53,14.04,23.14,0.035859321124818024,card,mobile,US,0,premium,silver,5,5,1
4128,4128,FedEx,standard,regional,6,7,1,17.0,AZ,AZ,180.81,160.33,6.99,13.49,0.04359757999126801,card,desktop,US,0,premium,silver,2,2,1
4129,4129,FedEx,standard,regional,6,7,1,5.0,AZ,AZ,467.05,435.38,8.74,22.93,0.020074417750011484,paypal,mobile,US,0,premium,silver,7,4,1
4130,4130,UPS,standard,regional,6,6,0,34.0,AZ,AZ,421.62,394.34,7.34,19.94,0.01861337931734037,paypal,desktop,US,0,premium,silver,3,3,0
4131,4131,UPS,expedited,regional,3,4,1,3.0,GA,GA,273.26,240.53,12.99,19.74,0.05400573733006278,card,desktop,US,0,standard,silver,1,1,1
4132,4132,UPS,expedited,local,2,3,1,13.0,GA,GA,377.28,332.93,12.99,31.36,0.03901721082509837,card,desktop,US,0,standard,silver,2,2,1
4133,4133,UPS,standard,regional,6,9,3,29.0,GA,GA,778.63,710.09,7.69,60.85,0.010829613147629175,paypal,mobile,US,0,standard,silver,4,2,1
4134,4134,FedEx,expedited,regional,3,4,1,30.0,GA,GA,227.1,202.16,13.34,11.6,0.06598733676296004,card,mobile,US,0,standard,silver,3,2,1
4135,4135,UPS,expedited,regional,3,7,4,30.0,GA,GA,937.61,857.93,14.39,65.29,0.016772930192439944,card,mobile,US,0,standard,silver,6,5,1
4136,4136,UPS,standard,national,7,6,-1,3.0,GA,GA,214.18,192.28,6.99,14.91,0.03635323486582068,card,desktop,US,0,standard,silver,2,2,0
4137,4137,FedEx,standard,local,5,6,1,18.0,GA,GA,1138.68,1069.11,9.44,60.13,0.008829774298248076,bank,mobile,US,1,standard,silver,9,5,1
4138,4138,UPS,standard,regional,6,7,1,21.0,GA,GA,156.82,137.68,6.99,12.15,0.0507699012202208,card,mobile,US,0,standard,silver,2,2,1
4139,4139,USPS,standard,local,5,5,0,30.0,GA,GA,33.2,24.92,6.99,1.29,0.2804975922953451,card,mobile,US,0,standard,silver,1,1,0
4140,4140,USPS,standard,regional,6,6,0,19.0,GA,GA,99.14,87.73,6.99,4.42,0.07967627949390174,card,mobile,US,0,standard,silver,1,1,0
4141,4141,UPS,standard,national,7,8,1,8.0,GA,GA,357.69,327.01,7.34,23.34,0.022445796764624937,card,desktop,US,0,standard,silver,3,3,1
4142,4142,UPS,expedited,regional,3,8,5,16.0,GA,GA,684.4,624.05,14.39,45.96,0.023059049755628558,bank,mobile,US,1,standard,silver,6,3,1
4143,4143,USPS,standard,regional,6,7,1,36.0,GA,GA,352.36,317.39,6.99,27.98,0.022023378178266488,card,desktop,BR,0,standard,silver,2,2,1
4144,4144,USPS,standard,regional,6,7,1,36.0,CA,CA,138.24,121.26,6.99,9.99,0.057644730331519047,card,tablet,US,0,standard,silver,1,1,1
4145,4145,UPS,standard,local,5,7,2,24.0,CA,CA,477.78,433.23,8.04,36.51,0.018558271587840174,card,mobile,US,0,standard,silver,5,5,1
4146,4146,USPS,standard,local,5,7,2,11.0,CA,CA,681.32,639.3,8.39,33.63,0.013123729078679808,card,desktop,US,0,standard,silver,6,5,1
4147,4147,FedEx,standard,local,5,5,0,15.0,CA,CA,375.77,340.37,7.69,27.71,0.02259306049299292,card,mobile,US,1,standard,silver,4,3,0
4148,4148,FedEx,expedited,regional,3,3,0,34.0,CA,CA,46.22,30.58,12.99,2.65,0.4247874427730543,card,tablet,US,1,standard,silver,2,1,0
4149,4149,USPS,standard,national,7,7,0,2.0,CA,CA,754.64,707.86,8.39,38.39,0.011852626225524823,paypal,mobile,US,1,standard,silver,6,4,0
4150,4150,FedEx,standard,local,5,5,0,5.0,CA,CA,645.2,603.92,8.39,32.89,0.013892568552126111,card,desktop,CA,0,standard,silver,6,5,0
4151,4151,USPS,standard,national,7,6,-1,21.0,CA,CA,151.67,134.11,6.99,10.57,0.0521213928864365,card,desktop,US,1,standard,silver,2,2,0
4152,4152,FedEx,expedited,regional,3,6,3,31.0,CA,CA,352.03,310.83,14.74,26.46,0.047421420068847926,card,mobile,US,0,standard,silver,7,4,1
4153,4153,UPS,standard,local,5,6,1,23.0,WA,CA,183.65,161.74,7.34,14.57,0.04538147644367503,paypal,tablet,US,0,standard,silver,3,3,1
4154,4154,UPS,standard,local,5,6,1,26.0,CA,CA,713.87,650.61,7.69,55.57,0.011819676918584099,card,mobile,US,0,standard,silver,4,2,1
4155,4155,UPS,standard,local,5,8,3,33.0,CA,CA,305.51,276.06,8.04,21.41,0.029124103455770482,card,mobile,US,0,standard,silver,5,4,1
4156,4156,FedEx,expedited,national,4,5,1,31.0,MA,MA,883.82,806.34,15.09,62.39,0.018714190043902075,paypal,mobile,US,1,standard,none,8,5,1
4157,4157,UPS,expedited,local,2,4,2,7.0,MA,MA,78.83,62.24,12.99,3.6,0.20870822622107968,card,desktop,US,1,standard,none,2,1,1
4158,4158,UPS,expedited,regional,3,5,2,16.0,FL,MA,479.65,435.42,13.69,30.54,0.031440907629415274,paypal,mobile,US,1,standard,none,4,2,1
4159,4159,FedEx,overnight,local,1,2,1,12.0,MA,MA,1132.1,1036.23,26.74,69.13,0.02580508188336566,card,mobile,US,0,standard,none,7,4,1
4160,4160,UPS,standard,national,7,9,2,34.0,MA,MA,708.84,659.85,0.0,48.99,0.0,card,mobile,US,1,standard,none,6,4,1
4161,4161,FedEx,standard,local,5,7,2,33.0,MA,MA,349.8,323.09,6.99,19.72,0.021634838589866603,card,mobile,US,0,standard,none,2,2,1
4162,4162,USPS,standard,regional,6,7,1,17.0,MA,MA,361.39,329.65,8.04,23.7,0.02438950401941453,card,desktop,US,0,standard,none,5,3,1
4163,4163,UPS,standard,regional,6,9,3,25.0,MA,MA,469.51,435.81,0.0,33.7,0.0,paypal,desktop,US,1,standard,none,8,5,1
4164,4164,FedEx,expedited,local,2,2,0,16.0,MA,MA,330.81,300.28,13.34,17.19,0.04442520314373252,card,desktop,US,0,standard,none,3,3,0
4165,4165,FedEx,standard,regional,6,6,0,24.0,MA,MA,129.17,114.45,6.99,7.73,0.06107470511140236,card,mobile,US,1,standard,none,2,2,0
4166,4166,UPS,standard,local,5,6,1,12.0,MA,MA,1312.3,1219.22,8.39,84.69,0.006881448795131314,bank,mobile,US,1,standard,none,6,4,1
4167,4167,UPS,standard,local,5,4,-1,22.0,MA,MA,189.21,173.18,6.99,9.04,0.040362628479039146,bank,tablet,US,0,standard,none,2,2,0
4168,4168,UPS,standard,local,5,6,1,29.0,MA,MA,203.34,185.19,6.99,11.16,0.03774501862951563,card,desktop,US,0,standard,none,1,1,1
4169,4169,FedEx,overnight,regional,2,3,1,8.0,MA,MA,707.61,633.78,26.04,47.79,0.04108681245858184,paypal,mobile,CA,0,standard,none,5,4,1
4170,4170,UPS,standard,local,5,6,1,20.0,MA,MA,287.46,257.41,8.04,22.01,0.031234217784856837,paypal,desktop,US,0,standard,none,5,3,1
4171,4171,USPS,standard,local,5,8,3,17.0,MA,MA,1239.42,1135.5,9.09,94.83,0.008005284015852047,card,mobile,US,0,standard,none,8,5,1
4172,4172,UPS,standard,regional,6,7,1,15.0,AZ,UT,483.65,438.67,7.34,37.64,0.016732395650488976,card,desktop,US,0,budget,gold,3,3,1
4173,4173,UPS,standard,regional,6,6,0,31.0,UT,UT,271.26,246.85,6.99,17.42,0.028316791573830262,paypal,desktop,US,0,budget,gold,1,1,0
4174,4174,FedEx,standard,regional,6,6,0,11.0,UT,UT,576.38,522.49,8.39,45.5,0.016057723592796034,card,desktop,US,0,budget,gold,6,5,0
4175,4175,FedEx,standard,regional,6,5,-1,2.0,UT,UT,555.97,505.94,8.39,41.64,0.01658299403091276,bank,desktop,US,0,budget,gold,6,5,0
4176,4176,UPS,standard,regional,6,7,1,23.0,UT,UT,357.66,332.07,6.99,18.6,0.021049778661125666,paypal,mobile,US,0,budget,gold,2,2,1
4177,4177,USPS,standard,regional,6,8,2,25.0,UT,UT,549.45,503.6,8.04,37.81,0.015965051628276408,card,desktop,US,0,budget,gold,5,3,1
4178,4178,UPS,standard,national,7,8,1,35.0,UT,UT,743.4,697.45,8.39,37.56,0.012029536167467202,bank,mobile,US,0,budget,gold,6,5,1
4179,4179,FedEx,standard,local,5,6,1,30.0,UT,UT,105.05,92.79,6.99,5.27,0.07533139346912382,card,desktop,US,0,budget,gold,1,1,1
4180,4180,UPS,standard,regional,6,6,0,16.0,UT,UT,585.05,537.85,8.39,38.81,0.015599144742958074,card,mobile,US,0,budget,gold,6,5,0
4181,4181,UPS,standard,local,5,6,1,2.0,UT,UT,612.67,560.2,8.39,44.08,0.014976794002142092,bank,mobile,US,0,budget,gold,6,4,1
4182,4182,UPS,standard,regional,6,8,2,34.0,VA,VA,455.89,417.85,7.69,30.35,0.018403733397152088,card,desktop,US,0,budget,gold,4,3,1
4183,4183,USPS,standard,local,5,7,2,27.0,VA,VA,619.89,575.19,7.69,37.01,0.01336949529720614,card,mobile,US,0,budget,gold,4,3,1
4184,4184,UPS,standard,local,5,4,-1,26.0,VA,VA,137.35,121.18,6.99,9.18,0.05768278593827364,card,desktop,US,0,budget,gold,1,1,0
4185,4185,FedEx,standard,national,7,6,-1,17.0,VA,VA,113.36,99.49,6.99,6.88,0.07025831741883606,paypal,desktop,US,0,budget,gold,1,1,0
4186,4186,UPS,standard,national,7,5,-2,24.0,IL,VA,40.32,31.48,6.99,1.85,0.22204574332909785,bank,mobile,US,1,budget,gold,2,1,0
4187,4187,UPS,standard,local,5,5,0,35.0,VA,VA,593.59,545.42,7.34,40.83,0.013457518976201828,card,mobile,US,1,budget,gold,3,3,0
4188,4188,UPS,standard,local,5,6,1,19.0,VA,VA,535.96,498.56,8.39,29.01,0.01682846598202824,card,mobile,US,0,budget,gold,6,5,1
4189,4189,FedEx,standard,national,7,9,2,29.0,VA,VA,454.41,418.41,7.34,28.66,0.017542601754260173,card,mobile,US,0,budget,gold,3,3,1
4190,4190,FedEx,standard,local,5,5,0,20.0,VA,VA,508.01,473.23,8.04,26.74,0.01698962449548845,bank,mobile,US,1,budget,gold,5,3,0
4191,4191,UPS,overnight,regional,2,2,0,5.0,VA,VA,793.76,730.2,25.69,37.87,0.03518214187893728,card,desktop,US,0,budget,gold,4,3,0
4192,4192,UPS,standard,regional,6,8,2,35.0,CA,VA,320.05,289.95,6.99,23.11,0.024107604759441285,card,mobile,US,0,budget,gold,2,2,1
4193,4193,UPS,standard,local,5,4,-1,7.0,WA,WA,39.51,29.77,7.34,2.4,0.24655693651326838,card,mobile,US,1,standard,none,3,2,0
4194,4194,FedEx,standard,local,5,6,1,23.0,WA,WA,634.48,581.38,7.69,45.41,0.013227149196738794,card,mobile,US,0,standard,none,4,2,1
4195,4195,FedEx,expedited,national,4,3,-1,24.0,WA,WA,163.98,140.85,13.69,9.44,0.0971955981540646,card,desktop,US,1,standard,none,4,3,0
4196,4196,FedEx,standard,regional,6,8,2,25.0,WA,WA,385.57,347.69,7.69,30.19,0.02211740343409359,card,mobile,US,0,standard,none,4,3,1
4197,4197,USPS,standard,national,7,7,0,2.0,WA,WA,304.05,286.44,0.0,17.61,0.0,card,desktop,GB,1,standard,none,3,3,0
4198,4198,FedEx,standard,regional,6,7,1,15.0,WA,WA,1085.84,1008.29,8.74,68.81,0.008668141110196472,card,mobile,US,1,standard,none,7,4,1
4199,4199,USPS,standard,national,7,9,2,18.0,WA,WA,474.72,443.2,7.69,23.83,0.017351083032490975,card,desktop,US,0,standard,none,4,3,1
4200,4200,UPS,standard,national,7,9,2,26.0,WA,WA,729.55,659.67,8.04,61.84,0.012187912137887124,paypal,tablet,US,0,standard,none,5,4,1
4201,4201,UPS,standard,regional,6,7,1,14.0,NY,NY,337.67,301.21,8.04,28.42,0.026692340891736662,card,desktop,US,0,budget,none,5,4,1
4202,4202,UPS,standard,regional,6,7,1,32.0,NY,NY,229.09,204.68,6.99,17.42,0.034150869650185656,bank,desktop,US,0,budget,none,1,1,1
4203,4203,UPS,overnight,regional,2,2,0,27.0,IL,NY,285.21,246.66,25.69,12.86,0.10415146355306901,card,mobile,US,0,budget,none,4,4,0
