order_id,customer_id,order_total,order_subtotal,shipping_fee,tax_amount,risk_score,payment_method,device_type,ip_country,promo_used,customer_segment,loyalty_tier,gender,state,shipping_state,shipping_method,distance_band,promised_days,actual_days,items_per_order,unique_products,avg_item_price,customer_age,account_age_days,shipping_to_subtotal_ratio,tax_to_subtotal_ratio,is_fraud
4056,44,330.71,299.61,7.34,23.76,1.6,card,desktop,US,0,standard,none,Female,OH,OH,standard,regional,6,7,3,2,91.035,58.98151950718686,317,0.024498514735823235,0.0793030940222289,0
4057,44,777.85,724.53,7.34,45.98,9.9,bank,mobile,US,0,standard,none,Female,OH,OH,standard,local,5,4,3,1,241.51,58.69404517453799,212,0.010130705422825832,0.0634618304280016,0
4058,44,349.18,299.41,26.39,23.38,1.7,paypal,mobile,US,0,standard,none,Female,OH,OH,overnight,local,1,3,6,4,54.9125,59.08555783709788,354,0.08814000868374469,0.07808690424501519,0
4059,44,133.87,109.82,13.69,10.36,0.9,card,desktop,US,1,standard,none,Female,OH,OH,expedited,regional,3,4,4,2,27.455,58.83915126625599,264,0.12465853214350756,0.0943361864869787,0
4060,44,1027.01,961.58,9.09,56.34,27.6,paypal,desktop,US,0,standard,none,Female,OH,OH,standard,national,7,8,8,5,112.26799999999999,58.77891854893908,242,0.009453191622121923,0.058591068865825,0
4061,44,154.32,137.6,6.99,9.73,0.4,bank,desktop,US,0,standard,none,Female,OH,OH,standard,local,5,5,1,1,137.6,58.770704996577685,239,0.05079941860465117,0.0707122093023256,0
4062,44,385.82,358.07,6.99,20.76,2.3,bank,mobile,US,1,standard,none,Female,OH,OH,standard,local,5,8,2,2,179.035,59.03901437371663,337,0.01952132264640992,0.057977490434831185,0
4063,44,1145.44,1054.73,8.39,82.32,48.2,card,desktop,US,0,standard,none,Female,OH,OH,standard,local,5,9,6,4,142.7475,58.99520876112252,321,0.007954642420335063,0.07804841049368084,1
4064,44,252.34,231.32,7.34,13.68,6.7,card,mobile,US,1,standard,none,Female,OH,AZ,standard,regional,6,7,3,3,77.10666666666667,58.98151950718686,316,0.031730935500605226,0.059138855265433166,0
4065,44,122.48,102.82,12.99,6.67,3.0,card,mobile,US,0,standard,none,Female,OH,FL,expedited,local,2,2,2,2,51.41,59.096509240246405,358,0.12633728846527914,0.06487064773390391,0
4066,45,408.22,367.86,14.04,26.32,1.7,paypal,mobile,US,0,standard,gold,Female,NJ,NJ,expedited,local,2,4,5,5,73.572,31.523613963039015,265,0.03816669385092154,0.07154895884303811,0
4067,45,554.19,506.93,14.04,33.22,10.6,card,tablet,US,0,standard,gold,Female,NJ,NY,expedited,regional,3,3,5,4,96.1125,31.46611909650924,244,0.02769613161580494,0.0655317302191624,0
4068,45,160.23,144.89,7.69,7.65,0.4,paypal,desktop,US,0,standard,gold,Female,NJ,NJ,standard,national,7,6,4,3,40.96666666666666,31.34839151266256,200,0.05307474635930707,0.052798674856787915,0
4069,45,678.5,615.88,8.04,54.58,8.3,card,mobile,US,0,standard,gold,Female,NJ,NJ,standard,local,5,6,5,4,102.8,31.49349760438056,253,0.013054491134636616,0.08862115996622719,0
4070,45,510.77,463.55,7.34,39.88,7.3,card,desktop,BR,0,standard,gold,Female,NJ,NJ,standard,local,5,5,3,2,150.25,31.143052703627653,126,0.01583432207960306,0.08603171178945097,0
4071,45,666.91,603.77,9.44,53.7,7.8,card,mobile,US,0,standard,gold,Female,NJ,NJ,standard,regional,6,10,9,5,94.25,31.60848733744011,295,0.015635092833363697,0.08894115308809647,0
4072,45,301.04,272.63,14.04,14.37,1.3,card,mobile,US,0,standard,gold,Female,NJ,NJ,expedited,local,2,2,5,3,48.82333333333333,31.583846680355922,286,0.05149836775116458,0.05270879947181161,0
4073,45,153.01,138.42,7.34,7.25,0.5,card,desktop,US,0,standard,gold,Female,NJ,NJ,standard,regional,6,6,3,2,64.9,31.50171115674196,257,0.05302701921687618,0.05237682415835862,0
4074,45,173.02,152.13,6.99,13.9,0.7,card,mobile,US,0,standard,gold,Female,NJ,NJ,standard,regional,6,6,2,2,76.065,31.564681724845997,279,0.045947544862946166,0.09136922369026491,0
4075,45,253.24,226.09,8.04,19.11,1.2,card,desktop,US,1,standard,gold,Female,NJ,NJ,standard,local,5,5,5,4,52.4975,31.27173169062286,172,0.03556105975496483,0.08452386217877836,0
4076,45,56.24,29.55,24.99,1.7,0.4,card,mobile,US,0,standard,gold,Female,NJ,NJ,overnight,local,1,1,2,2,14.774999999999999,31.4031485284052,220,0.8456852791878172,0.05752961082910321,0
4077,45,164.43,143.54,7.69,13.2,1.4,card,desktop,CA,0,standard,gold,Female,NJ,NJ,standard,local,5,5,4,3,41.07666666666666,31.430527036276523,230,0.053573916678277836,0.09196042914866936,0
4078,45,656.37,596.7,14.04,45.63,18.0,card,mobile,NG,0,standard,gold,Female,NJ,NJ,expedited,national,4,6,5,4,107.91499999999999,31.567419575633128,281,0.02352941176470588,0.07647058823529411,0
4079,45,180.12,161.37,6.99,11.76,0.4,bank,mobile,US,0,standard,gold,Female,NJ,NJ,standard,national,7,9,2,2,80.685,31.60574948665298,295,0.043316601598810185,0.07287599925636735,0
4080,45,40.04,30.46,6.99,2.59,1.0,card,mobile,GB,0,standard,gold,Female,NJ,NJ,standard,national,7,6,2,1,15.23,31.392197125256672,216,0.22948128693368353,0.08502954694681548,0
4081,46,617.34,563.18,8.04,46.12,14.0,card,desktop,US,0,standard,none,Female,NJ,NJ,standard,regional,6,7,5,4,110.175,31.082819986310746,33,0.014276075144713945,0.08189211264604568,0
4082,46,459.34,413.29,7.69,38.36,16.8,card,desktop,US,0,standard,none,Female,NJ,NJ,standard,local,5,5,4,2,98.125,30.99247091033539,1,0.018606789421471606,0.09281618234169711,0
4083,46,182.2,157.91,12.99,11.3,4.8,paypal,mobile,US,0,standard,none,Female,NJ,NJ,expedited,local,2,2,2,2,78.955,30.98425735797399,0,0.08226204800202648,0.07155974922424166,0
4084,46,341.21,311.46,7.34,22.41,5.2,card,mobile,US,0,standard,none,Female,NJ,NJ,standard,national,7,9,3,3,103.82,31.236139630390145,89,0.02356642907596481,0.07195145444037758,0
4085,46,423.79,382.39,8.04,33.36,14.4,card,desktop,US,0,standard,none,Female,NJ,NJ,standard,local,5,6,5,4,61.235,30.921286789869953,0,0.021025654436569993,0.08724077512487251,0
4086,46,56.84,29.1,24.99,2.75,2.6,paypal,mobile,US,0,standard,none,Female,NJ,NJ,overnight,national,3,4,1,1,29.1,30.874743326488705,0,0.8587628865979381,0.09450171821305842,0
4087,46,516.72,474.0,14.04,28.68,6.2,paypal,mobile,US,0,standard,none,Female,NJ,NJ,expedited,local,2,3,5,5,94.8,31.277207392197127,104,0.02962025316455696,0.06050632911392405,0
4088,46,567.61,511.85,8.74,47.02,27.6,paypal,desktop,US,1,standard,none,Female,NJ,NJ,standard,regional,6,7,7,5,71.86800000000001,30.863791923340177,0,0.01707531503370128,0.09186285044446615,0
4089,46,870.04,810.97,7.69,51.38,43.8,card,mobile,US,1,standard,none,Female,NJ,NJ,standard,regional,6,8,4,4,202.7425,31.266255989048595,101,0.009482471608074281,0.06335622772728955,0
4090,46,541.47,486.85,13.69,40.93,37.9,bank,mobile,CA,0,standard,none,Female,NJ,NJ,expedited,local,2,3,4,3,85.45,30.836413415468858,0,0.028119544007394474,0.08407106911779809,0
4091,47,190.37,170.71,6.99,12.67,0.6,bank,tablet,US,0,standard,silver,Female,PA,PA,standard,local,5,6,1,1,170.71,25.075975359342916,116,0.04094663464354754,0.07421943647120847,0
4092,47,1352.37,1232.46,9.44,110.47,84.0,card,mobile,US,0,standard,silver,Female,PA,PA,standard,local,5,7,9,5,125.926,25.136208076659823,137,0.007659477792382714,0.08963374064878372,0
4093,47,157.81,142.66,6.99,8.16,1.3,card,mobile,US,0,standard,silver,Female,PA,PA,standard,local,5,5,2,1,71.33,25.426420260095824,244,0.048997616711061266,0.05719893452965092,0
4094,47,664.88,608.36,8.74,47.78,11.1,card,tablet,US,0,standard,silver,Female,PA,PA,standard,regional,6,8,7,4,89.2675,25.144421629021217,140,0.014366493523571569,0.07853902294693932,0
4095,47,510.29,462.5,7.34,40.45,5.5,card,desktop,US,0,standard,silver,Female,PA,PA,standard,regional,6,7,3,3,154.16666666666666,25.3305954825462,208,0.01587027027027027,0.08745945945945946,0
4096,47,544.28,502.22,7.69,34.37,6.4,paypal,mobile,US,0,standard,silver,Female,PA,PA,standard,regional,6,7,4,2,125.555,25.089664613278575,120,0.015312014654932102,0.06843614352275894,0
4097,47,608.74,548.21,14.74,45.79,14.7,bank,tablet,US,0,standard,silver,Female,PA,TX,expedited,local,2,4,7,5,78.64,25.27583846680356,188,0.026887506612429543,0.08352638587402637,0
4098,47,181.66,157.18,12.99,11.49,1.5,card,mobile,US,0,standard,silver,Female,PA,PA,expedited,regional,3,3,1,1,157.18,25.13347022587269,136,0.08264410230309199,0.07310090342282732,0
4099,47,602.7,549.74,9.09,43.87,8.4,card,tablet,US,0,standard,silver,Female,PA,PA,standard,local,5,6,8,5,77.25,25.05681040383299,109,0.016535089314948886,0.07980136064321315,0
4100,47,39.11,29.6,6.99,2.52,1.1,card,mobile,US,1,standard,silver,Female,PA,PA,standard,national,7,7,1,1,29.6,25.08145106091718,117,0.23614864864864865,0.08513513513513513,0
4101,47,231.77,207.4,6.99,17.38,3.4,card,mobile,US,1,standard,silver,Female,PA,PA,standard,regional,6,6,2,2,103.69999999999999,25.155373032169745,144,0.0337029893924783,0.08379942140790742,0
4102,47,128.19,110.63,8.04,9.52,1.3,paypal,desktop,US,0,standard,silver,Female,PA,PA,standard,national,7,6,5,3,19.736666666666665,24.99110198494182,84,0.07267468137033353,0.08605260779173822,0
4103,47,776.95,708.0,8.39,60.56,24.7,paypal,mobile,US,1,standard,silver,Female,PA,PA,standard,national,7,7,6,4,115.83500000000001,25.21013004791239,164,0.011850282485875706,0.08553672316384181,0
4104,47,194.07,175.08,7.34,11.65,5.6,paypal,mobile,US,1,standard,silver,Female,PA,TX,standard,local,5,5,3,3,58.36000000000001,25.05407255304586,107,0.04192369202650217,0.06654100982408041,0
4105,47,880.82,804.9,9.44,66.48,27.0,card,tablet,US,0,standard,silver,Female,PA,PA,standard,national,7,11,9,5,94.25,25.023956194387406,96,0.011728164989439682,0.0825941110696981,1
4106,47,123.49,103.11,13.69,6.69,1.4,card,mobile,US,0,standard,silver,Female,PA,PA,expedited,regional,3,2,4,3,29.27333333333333,25.073237508555785,115,0.1327708272718456,0.0648821646784987,0
4107,47,696.99,655.09,8.04,33.86,18.0,paypal,mobile,US,1,standard,silver,Female,PA,PA,standard,regional,6,7,5,5,131.018,25.26488706365503,185,0.012273122777023002,0.05168755438184066,0
4108,47,244.5,220.55,7.34,16.61,2.0,card,mobile,US,0,standard,silver,Female,PA,PA,standard,national,7,7,3,2,97.815,25.00752908966461,90,0.033280435275447745,0.07531172069825436,0
4109,48,662.61,616.24,8.74,37.63,8.4,paypal,desktop,US,0,standard,silver,Female,WA,WA,standard,regional,6,7,7,5,94.438,29.059548254620122,192,0.014182785927560691,0.06106387121900558,0
4110,48,325.81,296.85,7.69,21.27,3.3,card,tablet,US,1,standard,silver,Female,WA,WA,standard,local,5,7,4,3,82.10333333333334,29.349760438056126,298,0.02590533939700185,0.07165234967155128,0
4111,48,219.66,202.16,7.34,10.16,1.8,card,mobile,US,0,standard,silver,Female,WA,WA,standard,regional,6,5,3,2,68.815,29.180013689253936,237,0.03630787495053423,0.05025722200237436,0
4112,48,568.94,533.94,7.69,27.31,7.2,paypal,mobile,US,0,standard,silver,Female,WA,WA,standard,national,7,8,4,3,148.73666666666665,29.018480492813143,177,0.014402367307188073,0.05114806907143124,0
4113,48,446.56,411.24,6.99,28.33,4.0,card,desktop,US,0,standard,silver,Female,WA,WA,standard,local,5,5,2,2,205.62,29.188227241615333,239,0.016997373796323316,0.06888921311156501,0
4114,48,740.87,692.04,7.69,41.14,19.9,card,mobile,US,0,standard,silver,Female,WA,WA,standard,regional,6,6,4,2,173.01,29.322381930184804,288,0.011112074446563784,0.05944743078434773,0
4115,48,1162.59,1048.62,15.09,98.88,67.1,card,mobile,US,0,standard,silver,Female,WA,WA,expedited,regional,3,4,8,5,148.444,29.07049965776865,196,0.014390341591806376,0.09429535961549465,0
4116,48,179.01,157.18,6.99,14.84,1.1,paypal,mobile,US,0,standard,silver,Female,WA,WA,standard,regional,6,8,1,1,157.18,29.30321697467488,281,0.044471306782033336,0.09441404758875174,0
4117,48,327.71,297.56,7.34,22.81,3.0,card,mobile,US,0,standard,silver,Female,WA,WA,standard,local,5,5,3,3,99.18666666666667,29.21013004791239,248,0.02466729399112784,0.07665680871084823,0
4118,48,102.96,96.84,0.0,6.12,1.1,paypal,mobile,US,1,standard,silver,Female,WA,WA,expedited,national,4,4,1,1,96.84,29.00752908966461,173,0.0,0.06319702602230483,0
4119,48,200.79,165.6,25.69,9.5,1.5,card,desktop,US,0,standard,silver,Female,WA,WA,overnight,regional,2,2,4,2,41.4,29.193702943189596,242,0.1551328502415459,0.05736714975845411,0
4120,49,785.02,724.53,7.34,53.15,13.3,card,desktop,GB,0,premium,silver,Female,AZ,AZ,standard,regional,6,6,3,1,241.51,55.36755646817249,208,0.010130705422825832,0.07335790098408623,0
4121,49,233.57,208.66,7.69,17.22,0.7,card,mobile,US,1,premium,silver,Female,AZ,AZ,standard,regional,6,6,4,2,37.650000000000006,55.29637234770705,182,0.03685421259465159,0.0825265982938752,0
4122,49,34.7,20.31,12.99,1.4,0.1,bank,mobile,US,0,premium,silver,Female,AZ,AZ,expedited,local,2,2,1,1,20.31,55.55099247091034,276,0.6395864106351552,0.068931560807484,0
4123,49,664.07,603.87,8.74,51.46,4.0,card,mobile,US,0,premium,silver,Female,AZ,AZ,standard,national,7,8,7,5,76.838,55.72621492128679,340,0.014473313792703727,0.08521701690761256,0
4124,49,673.9,615.26,8.74,49.9,6.1,card,mobile,US,1,premium,silver,Female,AZ,AZ,standard,regional,6,5,7,4,79.3125,55.42778918548939,230,0.014205376588759224,0.08110392354451776,0
4125,49,370.55,339.42,6.99,24.14,0.4,bank,desktop,US,0,premium,silver,Female,AZ,AZ,standard,regional,6,9,2,1,169.71,55.72073921971253,337,0.020593954392787696,0.0711213246125744,0
4126,49,581.67,519.78,14.04,47.85,2.7,card,mobile,US,0,premium,silver,Female,AZ,AZ,expedited,regional,3,3,5,3,135.11333333333332,55.29637234770705,183,0.02701142791180884,0.09205817846011775,0
4127,49,428.71,391.53,14.04,23.14,1.3,card,mobile,US,0,premium,silver,Female,AZ,AZ,expedited,national,4,5,5,5,78.306,55.75085557837098,348,0.035859321124818024,0.059101473705718596,0
4128,49,180.81,160.33,6.99,13.49,0.3,card,desktop,US,0,premium,silver,Female,AZ,AZ,standard,regional,6,7,2,2,80.16499999999999,55.64955509924709,311,0.04359757999126801,0.08413896338801222,0
4129,49,467.05,435.38,8.74,22.93,1.1,paypal,mobile,US,0,premium,silver,Female,AZ,AZ,standard,regional,6,7,7,4,69.2,55.54277891854894,272,0.020074417750011484,0.052666636042078184,0
4130,49,421.62,394.34,7.34,19.94,0.7,paypal,desktop,US,0,premium,silver,Female,AZ,AZ,standard,regional,6,6,3,3,131.4466666666667,55.723477070499655,339,0.01861337931734037,0.050565501851194405,0
4131,50,273.26,240.53,12.99,19.74,4.6,card,desktop,US,0,standard,silver,Male,GA,GA,expedited,regional,3,4,1,1,240.53,59.49075975359343,1,0.05400573733006278,0.08206876481104228,0
4132,50,377.28,332.93,12.99,31.36,7.5,card,desktop,US,0,standard,silver,Male,GA,GA,expedited,local,2,3,2,2,166.465,59.2498288843258,0,0.03901721082509837,0.09419397470939837,0
4133,50,778.63,710.09,7.69,60.85,18.1,paypal,mobile,US,0,standard,silver,Male,GA,GA,standard,regional,6,9,4,2,152.105,59.611225188227245,46,0.010829613147629175,0.08569336281316453,0
4134,50,227.1,202.16,13.34,11.6,2.8,card,mobile,US,0,standard,silver,Male,GA,GA,expedited,regional,3,4,3,2,68.815,59.559206023271734,26,0.06598733676296004,0.05738029283735655,0
4135,50,937.61,857.93,14.39,65.29,64.3,card,mobile,US,0,standard,silver,Male,GA,GA,expedited,regional,3,7,6,5,106.26000000000002,59.39219712525667,0,0.016772930192439944,0.0761017798654902,1
4136,50,214.18,192.28,6.99,14.91,3.5,card,desktop,US,0,standard,silver,Male,GA,GA,standard,national,7,6,2,2,96.14,59.17316906228611,0,0.03635323486582068,0.0775431662159351,0
4137,50,1138.68,1069.11,9.44,60.13,80.1,bank,mobile,US,1,standard,silver,Male,GA,GA,standard,local,5,6,9,5,130.964,59.27173169062286,0,0.008829774298248076,0.056243043278989074,0
4138,50,156.82,137.68,6.99,12.15,2.0,card,mobile,US,0,standard,silver,Male,GA,GA,standard,regional,6,7,2,2,68.84,59.564681724846,29,0.0507699012202208,0.08824811156304474,0
4139,50,33.2,24.92,6.99,1.29,1.9,card,mobile,US,0,standard,silver,Male,GA,GA,standard,local,5,5,1,1,24.92,59.24709103353867,0,0.2804975922953451,0.05176565008025682,0
4140,50,99.14,87.73,6.99,4.42,2.6,card,mobile,US,0,standard,silver,Male,GA,GA,standard,regional,6,6,1,1,87.73,59.15947980835045,0,0.07967627949390174,0.0503818534138835,0
4141,50,357.69,327.01,7.34,23.34,3.9,card,desktop,US,0,standard,silver,Male,GA,GA,standard,national,7,8,3,3,109.00333333333333,59.54277891854894,20,0.022445796764624937,0.07137396409895722,0
4142,50,684.4,624.05,14.39,45.96,29.4,bank,mobile,US,1,standard,silver,Male,GA,GA,expedited,regional,3,8,6,3,117.62666666666667,59.49623545516769,4,0.023059049755628558,0.07364794487621185,1
4143,50,352.36,317.39,6.99,27.98,16.3,card,desktop,BR,0,standard,silver,Male,GA,GA,standard,regional,6,7,2,2,158.695,59.49075975359343,1,0.022023378178266488,0.08815652667065756,0
4144,51,138.24,121.26,6.99,9.99,0.8,card,tablet,US,0,standard,silver,Male,CA,CA,standard,regional,6,7,1,1,121.26,53.045859000684466,245,0.057644730331519047,0.08238495794161306,0
4145,51,477.78,433.23,8.04,36.51,5.7,card,mobile,US,0,standard,silver,Male,CA,CA,standard,local,5,7,5,5,86.646,53.07871321013005,258,0.018558271587840174,0.08427394224776677,0
4146,51,681.32,639.3,8.39,33.63,11.0,card,desktop,US,0,standard,silver,Male,CA,CA,standard,local,5,7,6,5,100.37,53.007529089664615,231,0.013123729078679808,0.05260441107461287,0
4147,51,375.77,340.37,7.69,27.71,5.1,card,mobile,US,1,standard,silver,Male,CA,CA,standard,local,5,5,4,3,109.02,52.95003422313484,210,0.02259306049299292,0.08141140523547905,0
4148,51,46.22,30.58,12.99,2.65,0.8,card,tablet,US,1,standard,silver,Male,CA,CA,expedited,regional,3,3,2,1,15.29,52.92265571526352,200,0.4247874427730543,0.08665794637017658,0
4149,51,754.64,707.86,8.39,38.39,21.0,paypal,mobile,US,1,standard,silver,Male,CA,CA,standard,national,7,7,6,4,126.33,52.79397672826831,153,0.011852626225524823,0.054233888056960416,0
4150,51,645.2,603.92,8.39,32.89,21.9,card,desktop,CA,0,standard,silver,Male,CA,CA,standard,local,5,5,6,5,106.518,53.00479123887748,230,0.013892568552126111,0.05446085574248245,0
4151,51,151.67,134.11,6.99,10.57,1.3,card,desktop,US,1,standard,silver,Male,CA,CA,standard,national,7,6,2,2,67.055,52.714579055441476,124,0.0521213928864365,0.07881589739765864,0
4152,51,352.03,310.83,14.74,26.46,3.1,card,mobile,US,0,standard,silver,Male,CA,CA,expedited,regional,3,6,7,4,59.235,52.993839835728956,227,0.047421420068847926,0.08512691825113407,0
4153,51,183.65,161.74,7.34,14.57,2.5,paypal,tablet,US,0,standard,silver,Male,CA,WA,standard,local,5,6,3,3,53.913333333333334,52.988364134154686,225,0.04538147644367503,0.09008284901694076,0
4154,51,713.87,650.61,7.69,55.57,16.4,card,mobile,US,0,standard,silver,Male,CA,CA,standard,local,5,6,4,2,140.115,52.89801505817933,191,0.011819676918584099,0.08541215167304529,0
4155,51,305.51,276.06,8.04,21.41,2.5,card,mobile,US,0,standard,silver,Male,CA,CA,standard,local,5,8,5,4,64.99,53.07597535934291,256,0.029124103455770482,0.07755560385423459,0
4156,52,883.82,806.34,15.09,62.39,55.5,paypal,mobile,US,1,standard,none,Non-binary,MA,MA,expedited,national,4,5,8,5,95.55,22.28062970568104,103,0.018714190043902075,0.07737430860431084,0
4157,52,78.83,62.24,12.99,3.6,3.2,card,desktop,US,1,standard,none,Non-binary,MA,MA,expedited,local,2,4,2,1,31.12,22.20123203285421,74,0.20870822622107968,0.05784061696658098,0
4158,52,479.65,435.42,13.69,30.54,69.0,paypal,mobile,US,1,standard,none,Non-binary,MA,FL,expedited,regional,3,5,4,2,108.85499999999999,21.87542778918549,0,0.031440907629415274,0.07013917596803086,0
4159,52,1132.1,1036.23,26.74,69.13,89.7,card,mobile,US,0,standard,none,Non-binary,MA,MA,overnight,local,1,2,7,4,149.285,22.06160164271047,23,0.02580508188336566,0.06671298842920972,0
4160,52,708.84,659.85,0.0,48.99,60.9,card,mobile,US,1,standard,none,Non-binary,MA,MA,standard,national,7,9,6,4,127.82749999999999,22.026009582477755,11,0.0,0.07424414639690839,0
4161,52,349.8,323.09,6.99,19.72,7.2,card,mobile,US,0,standard,none,Non-binary,MA,MA,standard,local,5,7,2,2,161.54500000000002,22.288843258042437,107,0.021634838589866603,0.06103562474852209,0
4162,52,361.39,329.65,8.04,23.7,19.9,card,desktop,US,0,standard,none,Non-binary,MA,MA,standard,regional,6,7,5,3,77.21,21.95208761122519,0,0.02438950401941453,0.07189443349006522,0
4163,52,469.51,435.81,0.0,33.7,14.8,paypal,desktop,US,1,standard,none,Non-binary,MA,MA,standard,regional,6,9,8,5,58.54600000000001,22.20123203285421,74,0.0,0.07732727564764462,0
4164,52,330.81,300.28,13.34,17.19,17.6,card,desktop,US,0,standard,none,Non-binary,MA,MA,expedited,local,2,2,3,3,100.09333333333332,21.94387405886379,0,0.04442520314373252,0.05724656986812309,0
4165,52,129.17,114.45,6.99,7.73,5.4,card,mobile,US,1,standard,none,Non-binary,MA,MA,standard,regional,6,6,2,2,57.225,22.119096509240247,45,0.06107470511140236,0.06754041065967671,0
